name,zip_code,latitude,longitude,rating,review_count,category,has_online_services,distance,total_pop,median_income,bachelors_degrees,median_age,pct_bachelors
Contact Climbing Gym,84790,37.12325978489705,-113.52479204064318,4.4,14,rock_climbing,0,98444.61900754999,54353.0,85720.0,7878.0,37.8,14.494140157856972
Anytime Fitness,84737,37.1769981384277,-113.295356750488,4.6,22,gyms,0,77467.67426095143,23477.0,70417.0,2695.0,41.1,11.479320185713677
Elevation Fitness,84770,37.128495,-113.60284,5.0,7,gyms,0,104587.03665102745,47226.0,68174.0,5570.0,37.8,11.794350569601491
Red Rock Martial Arts,84790,37.10774,-113.56142,4.8,11,kickboxing,0,102118.07947720904,54353.0,85720.0,7878.0,37.8,14.494140157856972
Fitness Culture,84790,37.114133765431006,-113.5198830697091,5.0,10,gyms,0,98463.90574384108,54353.0,85720.0,7878.0,37.8,14.494140157856972
Rebecca's Yoga and Bodywork,84767,37.19235229,-112.99742889,5.0,6,yoga,0,54184.19398635444,620.0,69545.0,74.0,49.6,11.935483870967742
CrossFit Muddy Water,84780,37.111949250064555,-113.482214,5.0,6,gyms,0,95539.41207166767,30709.0,94103.0,4359.0,38.8,14.19453580383601
STG Jiu Jitsu,84770,37.08323137515145,-113.6064912942151,5.0,9,muaythai,0,106878.39129851261,47226.0,68174.0,5570.0,37.8,11.794350569601491
Sun Rock Yoga,84790,37.1000435894623,-113.539462929548,5.0,15,yoga,0,100696.59012352451,54353.0,85720.0,7878.0,37.8,14.494140157856972
Breathe Salt Room,84770,37.107917118564224,-113.5766399,5.0,4,yoga,0,103339.27684204844,47226.0,68174.0,5570.0,37.8,11.794350569601491
Awaken Studios,84770,37.10521434608625,-113.583573,5.0,4,pilates,0,104023.08046359933,47226.0,68174.0,5570.0,37.8,11.794350569601491
Free Will Healing,84780,37.130672,-113.505335,5.0,2,yoga,0,96532.9004256351,30709.0,94103.0,4359.0,38.8,14.19453580383601
Crossfit Zion,84790,37.098536,-113.569162,5.0,3,intervaltraininggyms,0,103159.78157360191,54353.0,85720.0,7878.0,37.8,14.494140157856972
ZACI Yoga,84770,37.1147552313139,-113.595572955847,5.0,10,barreclasses,0,104578.37240490422,47226.0,68174.0,5570.0,37.8,11.794350569601491
Paul Dunsdon Therapeutic Massage & Sports Massage of Dixie,84790,37.10809917034631,-113.55689481759153,5.0,9,massage_therapy,0,101730.8187024277,54353.0,85720.0,7878.0,37.8,14.494140157856972
The Grip Fitness,84780,37.111751,-113.483072,4.6,5,eventplanning,0,95617.57852194544,30709.0,94103.0,4359.0,38.8,14.19453580383601
Crossfit Dixie,84790,37.085698,-113.572038,4.6,7,intervaltraininggyms,0,103989.37697462527,54353.0,85720.0,7878.0,37.8,14.494140157856972
Fusion MMA & Jiu Jitsu,84790,37.122562,-113.527903,5.0,6,brazilianjiujitsu,0,98728.2325200279,54353.0,85720.0,7878.0,37.8,14.494140157856972
Be Hot Yoga and Pilates,84790,37.0862399409581,-113.571587745825,3.6,45,pilates,0,103927.65798158235,54353.0,85720.0,7878.0,37.8,14.494140157856972
Coral Peak Gymnastics,84780,37.113825,-113.482508,4.7,3,healthtrainers,0,95473.4357729899,30709.0,94103.0,4359.0,38.8,14.19453580383601
Hive Therapy,84790,37.10797574384232,-113.55641674864542,3.9,7,gyms,0,101697.74619741211,54353.0,85720.0,7878.0,37.8,14.494140157856972
Athena Massage & Fitness,84765,37.14345326422587,-113.6642819,5.0,1,healthtrainers,0,109064.7060097236,7891.0,93083.0,1228.0,33.7,15.562032695475859
Cosmic Flow Yoga,84767,37.187584,-113.000243,5.0,4,yoga,0,54389.78276668871,620.0,69545.0,74.0,49.6,11.935483870967742
Zion Canyon Yoga,84604,37.1878121,-112.9973102,5.0,2,yoga,0,54166.0287516996,43749.0,74522.0,6599.0,23.6,15.083773343390705
Warrior Meets Scholar,84770,37.1235468035,-113.621999212,5.0,1,muaythai,0,106367.86742862685,47226.0,68174.0,5570.0,37.8,11.794350569601491
Ace Martial Arts,84790,37.122912,-113.531844,4.1,10,martialarts,0,99032.14803100831,54353.0,85720.0,7878.0,37.8,14.494140157856972
Fortify Physical Therapy,84790,37.094518,-113.523321,5.0,4,physicaltherapy,0,99666.94592161238,54353.0,85720.0,7878.0,37.8,14.494140157856972
Performance Fitness PF247,84770,37.1181134,-113.5963249,3.2,16,gyms,0,104494.37225265104,47226.0,68174.0,5570.0,37.8,11.794350569601491
Yoga Soul,84770,37.1091431643464,-113.585883239426,5.0,2,yoga,0,104035.5247220737,47226.0,68174.0,5570.0,37.8,11.794350569601491
Club Pilates,84780,37.128410796599745,-113.52198887901164,4.0,4,pilates,0,97986.30161051048,30709.0,94103.0,4359.0,38.8,14.19453580383601
Fit20 Dixie Commons,84770,37.08015,-113.60554,5.0,1,gyms,0,106944.56448243205,47226.0,68174.0,5570.0,37.8,11.794350569601491
Burn Boot Camp,84790,37.0506219,-113.5224795,4.0,10,intervaltraininggyms,0,101811.71415613877,54353.0,85720.0,7878.0,37.8,14.494140157856972
Summit Athletic Club,84790,37.083609184550824,-113.55118660584672,3.0,102,gyms,0,102417.54205519849,54353.0,85720.0,7878.0,37.8,14.494140157856972
F45 Training St George East,84790,37.100007,-113.538928,5.0,2,healthtrainers,0,100657.87915745098,54353.0,85720.0,7878.0,37.8,14.494140157856972
Gracie Jiu-Jitsu St. George,84790,37.08288,-113.57876,5.0,1,brazilianjiujitsu,0,104689.83322900216,54353.0,85720.0,7878.0,37.8,14.494140157856972
Official Strength and Athletics,84790,37.08272,-113.57773,5.0,2,healthtrainers,0,104594.56838372501,54353.0,85720.0,7878.0,37.8,14.494140157856972
The Fix: Pilates Fitness & Restoration,84770,37.1327,-113.61399,5.0,1,pilates,0,105278.66728535436,47226.0,68174.0,5570.0,37.8,11.794350569601491
F45 Training St George South,84790,37.053115,-113.565161,4.5,2,healthtrainers,0,105002.81904191691,54353.0,85720.0,7878.0,37.8,14.494140157856972
Performance Fitness PF247,84737,37.17588277129678,-113.32786627266664,3.4,7,gyms,0,80133.36064304775,23477.0,70417.0,2695.0,41.1,11.479320185713677
Adobe Fitness,84741,37.04543,-112.52577,4.5,2,gyms,0,48075.602141237534,6145.0,75951.0,1073.0,47.0,17.461350691619202
"HOTWORX - St. George, UT - River Rd",84790,37.0656835,-113.5468658,5.0,2,yoga,0,102953.02307136866,54353.0,85720.0,7878.0,37.8,14.494140157856972
RAVEN Self Defense Academy,84737,37.17633,-113.28732,4.7,3,karate,0,76874.61367103136,23477.0,70417.0,2695.0,41.1,11.479320185713677
Orangetheory Fitness,84790,37.09904990554222,-113.53351538224044,4.1,9,gyms,0,100265.45080139936,54353.0,85720.0,7878.0,37.8,14.494140157856972
Kaivala Yoga,84767,37.1814644308765,-113.006376586854,5.0,1,yoga,0,55231.803205418495,620.0,69545.0,74.0,49.6,11.935483870967742
BreakThru Kickboxing & Saint City Krav Maga,84770,37.110220131565,-113.592723607546,5.0,2,gyms,0,104544.52998371392,47226.0,68174.0,5570.0,37.8,11.794350569601491
Entrada Sports & Fitness Center,84770,37.15650563463119,-113.63695451137971,3.4,5,spas,0,106291.30648230531,47226.0,68174.0,5570.0,37.8,11.794350569601491
Club Pilates,84765,37.14754364121398,-113.66052456844892,4.2,6,pilates,0,108595.21219704112,7891.0,93083.0,1228.0,33.7,15.562032695475859
VASA Fitness - Saint George,84790,37.11673,-113.541999,2.3,107,gyms,0,100133.61224028088,54353.0,85720.0,7878.0,37.8,14.494140157856972
Pure Barre,84770,37.12725,-113.60215,4.6,5,barreclasses,0,104711.44783473677,47226.0,68174.0,5570.0,37.8,11.794350569601491
Symmetry Pilates,84790,37.092046,-113.556652,5.0,3,pilates,0,102453.2063005005,54353.0,85720.0,7878.0,37.8,14.494140157856972
Natalie Cooper,84770,37.11590576171875,-113.59962463378906,5.0,2,healthtrainers,0,101466.684981307,47226.0,68174.0,5570.0,37.8,11.794350569601491
Summit Athletic Club,84770,37.124123,-113.630634,5.0,1,gyms,0,107028.27030793575,47226.0,68174.0,5570.0,37.8,11.794350569601491
Untamed Yoga,84770,37.175612077875634,-113.60824010160472,5.0,1,yoga,0,103180.74596983784,47226.0,68174.0,5570.0,37.8,11.794350569601491
Canyonland Healing Arts,84780,37.1310522,-113.51495929629188,5.0,1,massage_therapy,0,97297.63411393746,30709.0,94103.0,4359.0,38.8,14.19453580383601
Iron Rehab,84790,37.10793913187383,-113.55646235589184,5.0,1,physicaltherapy,0,101703.10221137803,54353.0,85720.0,7878.0,37.8,14.494140157856972
Anytime Fitness,84790,37.11231,-113.55342,5.0,1,gyms,0,101256.7579524234,54353.0,85720.0,7878.0,37.8,14.494140157856972
Backcountry Bodywork Massage Therapy,84741,37.00619,-112.39773,5.0,1,massage,0,53262.04053872552,6145.0,75951.0,1073.0,47.0,17.461350691619202
OHM Fitness,84790,37.10000424459608,-113.5389504,5.0,1,gyms,0,100657.224798241,54353.0,85720.0,7878.0,37.8,14.494140157856972
Not Easily Broken Fitness,84790,37.04633344966364,-113.55814901205568,0.0,0,kids_activities,0,104825.3915815927,54353.0,85720.0,7878.0,37.8,14.494140157856972
Granogi,84770,37.1066246032715,-113.583518981934,3.0,1,yoga,0,101466.68498130658,47226.0,68174.0,5570.0,37.8,11.794350569601491
Gym Rat repair and Maintenance,84790,37.002321,-113.518109,0.0,0,gyms,0,104108.18617641283,54353.0,85720.0,7878.0,37.8,14.494140157856972
T U F Academy Dance and Fitness Studio,84770,37.12369387720212,-113.6143207888763,0.0,0,dancestudio,0,105731.04778985486,47226.0,68174.0,5570.0,37.8,11.794350569601491
Bobby Lawrence Karate,84790,37.085371,-113.57275,2.3,3,karate,0,104055.83891156483,54353.0,85720.0,7878.0,37.8,14.494140157856972
Full Scale Fitness,84790,37.04633344966364,-113.55814901205568,0.0,0,healthtrainers,0,104825.3915815927,54353.0,85720.0,7878.0,37.8,14.494140157856972
The Yoga Way,,37.1090698242188,-113.583297729492,0.0,0,yoga,0,103192.19930966446,,,,,
Formula 16:3,84770,37.09114,-113.62366,0.0,0,healthtrainers,0,107896.92301633286,47226.0,68174.0,5570.0,37.8,11.794350569601491
Studio 6 STG,84790,37.086717,-113.576321,0.0,0,yoga,0,104280.24233677676,54353.0,85720.0,7878.0,37.8,14.494140157856972
ATHENA Massage & Fitness,84765,37.15158,-113.65973,0.0,0,massage_therapy,0,108440.18177020922,7891.0,93083.0,1228.0,33.7,15.562032695475859
Shalom Healing Massage & Yoga,84770,37.1080551,-113.5819702,3.0,2,massage,0,103761.91519501232,47226.0,68174.0,5570.0,37.8,11.794350569601491
The Grip Ninja,84770,37.09159225767291,-113.6234383483356,0.0,0,gyms,0,107869.29660392812,47226.0,68174.0,5570.0,37.8,11.794350569601491
St George Pilates & Yoga Studio,84770,37.1109695,-113.5914917,0.0,0,pilates,0,104414.28526418781,47226.0,68174.0,5570.0,37.8,11.794350569601491
Luxe Concierge,84790,37.06185,-113.587967,1.0,1,grocery,0,106405.81974063051,54353.0,85720.0,7878.0,37.8,14.494140157856972
Primal Personal Training,84790,37.1138829,-113.5201331,0.0,0,healthtrainers,0,98495.65932048004,54353.0,85720.0,7878.0,37.8,14.494140157856972
Viking Martial Arts Academies,84770,37.10923643019192,-113.58073018623148,0.0,0,martialarts,0,103612.51780274507,47226.0,68174.0,5570.0,37.8,11.794350569601491
Best Western Fitness Center,84741,37.0481689274311,-112.531220912933,3.0,1,gyms,0,47878.01396078324,6145.0,75951.0,1073.0,47.0,17.461350691619202
Unity Health and Wellness,84737,37.14974416584467,-113.35250943641134,0.0,0,yoga,0,83358.4262610552,23477.0,70417.0,2695.0,41.1,11.479320185713677
FitBalance Academy,84770,37.13276,-113.61393,0.0,0,healthtrainers,0,105278.66728535436,47226.0,68174.0,5570.0,37.8,11.794350569601491
Villatuya's Academy of Tae Kwon Do,84770,37.0825619,-113.586797,0.0,0,taekwondo,0,105323.16331753765,47226.0,68174.0,5570.0,37.8,11.794350569601491
Real Life Fitness & Health,84780,37.161026,-113.448196,2.4,5,weightlosscenters,0,90544.49532543893,30709.0,94103.0,4359.0,38.8,14.19453580383601
Eccles Fitness Center,84770,37.10087174675044,-113.5672391034703,0.0,0,gyms,0,102897.22185906755,47226.0,68174.0,5570.0,37.8,11.794350569601491
Rise Yoga,84770,37.1095824,-113.5839363,0.0,0,yoga,0,103857.73026053027,47226.0,68174.0,5570.0,37.8,11.794350569601491
Achieve Martial Arts,84770,37.1087,-113.58143,0.0,0,chinesemartialarts,0,103723.37799677862,47226.0,68174.0,5570.0,37.8,11.794350569601491
Crossfit St George,84770,37.1331901,-113.6134998,0.0,0,healthtrainers,0,105269.27170283801,47226.0,68174.0,5570.0,37.8,11.794350569601491
Momentum Fitness,84790,37.054947,-113.551754,0.0,0,healthtrainers,0,103880.89751730196,54353.0,85720.0,7878.0,37.8,14.494140157856972
Iron Titans Gym,84770,37.10247,-113.62115,0.0,0,gyms,0,107093.63000195092,47226.0,68174.0,5570.0,37.8,11.794350569601491
Desert Pulse,84770,37.11964,-113.55739,0.0,0,healthtrainers,0,101254.96816363312,47226.0,68174.0,5570.0,37.8,11.794350569601491
TK Fit,84737,37.17748217991392,-113.29230740090809,0.0,0,gyms,0,77211.46566009158,23477.0,70417.0,2695.0,41.1,11.479320185713677
Diamond Kids Karate Centers,84770,37.10912606951457,-113.58082944110458,0.0,0,martialarts,0,103625.49734918975,47226.0,68174.0,5570.0,37.8,11.794350569601491
New Age Athlete,84770,37.1091346082315,-113.585947612442,0.0,0,healthtrainers,0,104041.13866577223,47226.0,68174.0,5570.0,37.8,11.794350569601491
"Ape's Hit, LLC - April Snow",84737,37.145366,-113.367458,0.0,0,healthtrainers,0,84762.30931562465,23477.0,70417.0,2695.0,41.1,11.479320185713677
Double T Fitness,84770,37.11547089,-113.60016632,0.0,0,dietitians,0,101466.684981307,47226.0,68174.0,5570.0,37.8,11.794350569601491
Summit Athletic Club,84770,37.091447,-113.584857,0.0,0,gyms,0,104758.95596353948,47226.0,68174.0,5570.0,37.8,11.794350569601491
All Time Fitness,86021,36.9907,-112.9757,0.0,0,gyms,0,68325.29489537631,,,,,
Built Gym,84770,37.0815,-113.60509,0.0,0,gyms,0,106841.8528839492,47226.0,68174.0,5570.0,37.8,11.794350569601491
Baptiste Power Yoga Southern Utah,84770,37.108464,-113.562881,0.0,0,yoga,0,102195.97197650322,47226.0,68174.0,5570.0,37.8,11.794350569601491
RevvFitness,84737,37.17469,-113.287,0.0,0,gyms,0,76906.13299707932,23477.0,70417.0,2695.0,41.1,11.479320185713677
Bending Bars Gym and Equipment,84770,37.1012228535925,-113.574876378715,0.0,0,gyms,0,103486.7501384649,47226.0,68174.0,5570.0,37.8,11.794350569601491
The Rec Room,84770,37.13228567101918,-113.61502,0.0,0,gyms,0,105431.65240338733,47226.0,68174.0,5570.0,37.8,11.794350569601491
Shift Physical Therapy,84790,37.10033,-113.53851,0.0,0,physicaltherapy,0,100657.87915745098,54353.0,85720.0,7878.0,37.8,14.494140157856972
CrossFit Black Ridge,84745,37.195984,-113.275634,0.0,0,gyms,0,74992.53537695669,4429.0,63061.0,465.0,31.1,10.498983969293295
Southern Utah Wado Kai Karate,84790,37.08677560166058,-113.57629664519442,0.0,0,karate,0,104281.00379932052,54353.0,85720.0,7878.0,37.8,14.494140157856972
Level12 Family Gym,84790,37.12205727347264,-113.53439865042904,0.0,0,kickboxing,0,99277.73948419503,54353.0,85720.0,7878.0,37.8,14.494140157856972
Try Living,84758,37.27597,-112.63811,0.0,0,yoga,0,25341.16818030688,837.0,92014.0,132.0,18.8,15.770609318996415
Herbs For Health,84770,37.1101493835449,-113.572319030762,0.0,0,healthtrainers,0,102894.63461904755,47226.0,68174.0,5570.0,37.8,11.794350569601491
Align and Shine Pilates Studio,84780,37.13027,-113.5091,0.0,0,pilates,0,94291.56328337787,30709.0,94103.0,4359.0,38.8,14.19453580383601
HK Fitness & Nutrition,84790,37.04633344966364,-113.55814901205568,0.0,0,nutritionists,0,104825.3915815927,54353.0,85720.0,7878.0,37.8,14.494140157856972
Rezults Fitness Center,84770,37.1269721984863,-113.602447509766,0.0,0,gyms,0,104683.19718479617,47226.0,68174.0,5570.0,37.8,11.794350569601491
St George Karate For Kids,84770,37.11334,-113.59586,0.0,0,karate,0,104671.7125046009,47226.0,68174.0,5570.0,37.8,11.794350569601491
Moqui Yoga,84745,37.19601323102314,-113.2756406,0.0,0,yoga,0,74994.41468109217,4429.0,63061.0,465.0,31.1,10.498983969293295
Curves,84737,37.1773499,-113.30734,0.0,0,weightlosscenters,0,78418.53653987283,23477.0,70417.0,2695.0,41.1,11.479320185713677
Yoga Etc St George,84770,37.1242819726467,-113.613538518548,0.0,0,yoga,0,105621.1883509762,47226.0,68174.0,5570.0,37.8,11.794350569601491
Laura Schmitt -  Free Will Transformation,84780,37.130672,-113.505335,0.0,0,yoga,0,96533.45274524832,30709.0,94103.0,4359.0,38.8,14.19453580383601
Raw Fitness - St George,84790,37.12279,-113.53292,0.0,0,gyms,0,99141.30290351833,54353.0,85720.0,7878.0,37.8,14.494140157856972
Southern Utah Ving Tsun,84770,37.11568,-113.59697,0.0,0,martialarts,0,104661.36363564366,47226.0,68174.0,5570.0,37.8,11.794350569601491
Barela Martial Arts,84765,37.1268448233604,-113.638648688793,0.0,0,martialarts,0,108120.9199657707,7891.0,93083.0,1228.0,33.7,15.562032695475859
International Martial Arts,84770,37.1250495910645,-113.612373352051,0.0,0,martialarts,0,105536.98681325933,47226.0,68174.0,5570.0,37.8,11.794350569601491
Bobby Lawrence Karate Schools,84770,37.1227904,-113.6141928,0.0,0,karate,0,105691.64476363837,47226.0,68174.0,5570.0,37.8,11.794350569601491
Benja Yoga,84770,37.102337,-113.583725,0.0,0,yoga,0,104164.57317316064,47226.0,68174.0,5570.0,37.8,11.794350569601491
Crossfit Srp,84770,37.0834084,-113.6063995,0.0,0,intervaltraininggyms,0,106876.28302325477,47226.0,68174.0,5570.0,37.8,11.794350569601491
Southern Utah Wing Chun,84770,37.11568,-113.59697,0.0,0,martialarts,0,104661.36363564366,47226.0,68174.0,5570.0,37.8,11.794350569601491
Zion Academy of Tang Soo Do,84737,37.176103,-113.298221,0.0,0,martialarts,0,77749.90027079624,23477.0,70417.0,2695.0,41.1,11.479320185713677
Hulk It,84790,37.0840619,-113.5736149,0.0,0,healthtrainers,0,104193.26133685077,54353.0,85720.0,7878.0,37.8,14.494140157856972
Malcolm Martial Arts,84780,37.1347539871931,-113.501588478684,0.0,0,martialarts,0,96028.81369418709,30709.0,94103.0,4359.0,38.8,14.19453580383601
Schumacher's Real Karate,84770,37.1214,-113.60523,0.0,0,karate,0,105083.39569657667,47226.0,68174.0,5570.0,37.8,11.794350569601491
Ata Black Belt Academy,84770,37.11334,-113.59586,0.0,0,martialarts,0,104671.7125046009,47226.0,68174.0,5570.0,37.8,11.794350569601491
Ufit Personal Training,84770,37.0924745,-113.5862188,0.0,0,gyms,0,104918.15812892388,47226.0,68174.0,5570.0,37.8,11.794350569601491
Tee Box,84790,37.08539886739126,-113.5727809740434,0.0,0,golflessons,0,104063.16783876265,54353.0,85720.0,7878.0,37.8,14.494140157856972
Tang Soo DO Karate Center,84737,37.1778313,-113.3061185,0.0,0,karate,0,78399.45746658632,23477.0,70417.0,2695.0,41.1,11.479320185713677
Make A Scene,84780,37.13249882219523,-113.4893971496156,0.0,0,yoga,0,95160.04524962389,30709.0,94103.0,4359.0,38.8,14.19453580383601
Merging Rivers Healing Practices,84098,37.101193570722,-113.599319458008,0.0,0,yoga,0,105481.35371479667,20311.0,171151.0,5789.0,41.9,28.50179705578258
Summit,84770,37.0765647888184,-113.588890075684,0.0,0,healthtrainers,0,105750.45005440133,47226.0,68174.0,5570.0,37.8,11.794350569601491
Little Gems Academic & Performing Arts Preschool Kindergarten,84790,37.0628204345703,-113.58130645752,0.0,0,theater,0,105831.57071018075,54353.0,85720.0,7878.0,37.8,14.494140157856972
Rec-it Fitness,84790,37.10346,-113.53754,0.0,0,pilates,0,100383.84193074894,54353.0,85720.0,7878.0,37.8,14.494140157856972
Club Pilates,84790,37.053214,-113.564809,0.0,0,pilates,0,105002.81904191691,54353.0,85720.0,7878.0,37.8,14.494140157856972
Peak City Fitness,84790,37.046333,-113.558149,0.0,0,healthtrainers,0,104825.41374962009,54353.0,85720.0,7878.0,37.8,14.494140157856972
Advanced Training & Performance,84790,37.046333,-113.558149,0.0,0,healthtrainers,0,104825.41374962009,54353.0,85720.0,7878.0,37.8,14.494140157856972
Mesquite Fitness Club,89027,36.808547,-114.106977,4.8,6,martialarts,0,82952.61229883267,,,,,
Country Club at Mesquite Vistas,89027,36.822395,-114.068709,4.0,1,gyms,0,80401.78002116438,,,,,
Kula Yoga Center,89027,36.8102111816406,-114.090950012207,4.5,2,yoga,0,82300.81540147348,,,,,
Zen In Vegas,89031,36.258932,-115.171726,5.0,1,reiki,0,185622.93492310043,,,,,
Lions Lair Athletic Club,89027,36.810763,-114.081206,0.0,0,gyms,0,81978.14342952157,,,,,
Fit4Health,89052,35.99926,-115.09713,0.0,0,healthcoach,0,205114.09279907536,,,,,
Edge Athletic Club,89027,36.8091239929199,-114.092254638672,0.0,0,gyms,0,82445.51123856465,,,,,
Ricardo Cavalcanti Academy,89123,38.5685999,-115.15344400360554,0.0,0,kickboxing,0,131421.64432623616,,,,,
Be Healthy Stay Fit,81650,39.532814,-107.783836,5.0,1,gyms,0,131030.90315957795,,,,,
Colorado 24/7 Fitness,81650,39.52306,-107.76959,1.0,1,gyms,0,132554.26290052463,,,,,
Anytime Fitness,81650,39.523683,-107.769725,1.0,1,gyms,0,132554.26290052463,,,,,
The Conquer Plus Gym,81650,39.5432450989085,-107.78245264448026,0.0,0,gyms,0,130658.96635649212,,,,,
Rifle Outlaw Fitness,81650,39.523464,-107.758492,0.0,0,gyms,0,133444.74871952098,,,,,
Aspire Pilates,81413,38.90084343002687,-107.92383677879208,0.0,0,pilates,0,164665.7475643201,,,,,
Freedom Fitness Center,81413,38.90312,-107.92443,0.0,0,gyms,0,164447.19533323366,,,,,
Blue Heron Yoga,81413,38.90006,-107.92398,0.0,0,yoga,0,164450.58138245117,,,,,
