id,name,zip_code,city,latitude,longitude,rating,review_count,category,distance,is_closed,has_hours,has_transactions,price,total_pop,median_income,median_age,median_home_value,total_households,pct_bachelors,pct_prime_gym_age,competition_1km,competition_3km,competition_5km,is_thriving,log_review_count,success_score,gyms_in_zip,market_gap
QVEUkS57eAFqbfuAtkTndw,Bear River Tai Chi Chuan Society,84335,Smithfield,41.83617,-111.82664,0.0,0,martialarts,3918.874493765033,0,0,0,0,16210.0,97979.0,28.7,448300.0,4708.0,16.656384947563232,20.240592227020358,2,5,6,,0.0,0.0,6,46871.42857142857
isGjkKbHN7y0xBBSV79ppQ,Parks & Recreation Department,84335,Smithfield,41.8240749,-111.8256454,0.0,0,gyms,2697.6978004852176,0,0,0,0,16210.0,97979.0,28.7,448300.0,4708.0,16.656384947563232,20.240592227020358,2,6,7,,0.0,0.0,6,46871.42857142857
4tVLOH-teE-kGZ0F_tK8PQ,MDL Master Swing Trainer,84335,Smithfield,41.834954470396,-111.832789778709,0.0,0,healthtrainers,3995.8526890038293,0,0,0,0,16210.0,97979.0,28.7,448300.0,4708.0,16.656384947563232,20.240592227020358,3,5,6,,0.0,0.0,6,46871.42857142857
OOKBRLth6tty8GPozN7-1g,The Studio,84341,Logan,41.76165149217423,-111.83815767156274,0.0,0,intervaltraininggyms,5087.556596627215,0,0,0,0,25560.0,69310.0,25.5,465700.0,9033.0,13.857589984350549,36.82316118935837,3,12,17,,0.0,0.0,8,104577.77777777778
3t2hzx-Bx2oqJ9jxhiyW9g,Ving Tsun Kung Fu Academy,84321,Logan,41.7424351468,-111.834074892,0.0,0,chinesemartialarts,6971.6479399910195,0,0,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,3,16,23,,0.0,0.0,17,105511.11111111111
thWjzQSqjGGY7OiIMkdTfg,School of Natural Learning,84335,Smithfield,41.83617,-111.82664,0.0,0,martialarts,3918.874493765033,0,0,0,0,16210.0,97979.0,28.7,448300.0,4708.0,16.656384947563232,20.240592227020358,2,5,6,,0.0,0.0,6,46871.42857142857
hI13-R5szWJq5CWqkSQQWQ,Cache Valley Martial Arts and Fitness,84321,Logan,41.74473709999999,-111.85812399601689,0.0,0,boxing,7532.998084430358,0,0,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,0,10,21,,0.0,0.0,17,105511.11111111111
c4t_mw1WtGj33bKwgaZXJA,Haley Hoopes,84321,Logan,41.74884,-111.81685,0.0,0,healthtrainers,6020.727989612616,0,0,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,0,12,22,,0.0,0.0,17,105511.11111111111
ky07hi4b2r-DV040MYId4g,Emerald Green Studio,84321,Logan,41.73772294664159,-111.8365919,0.0,0,barreclasses,7532.829457103436,0,0,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,4,18,22,,0.0,0.0,17,105511.11111111111
zbNPoYM8mRYjhWe42iEDYw,Shanti Yoga Roots,84321,Logan,41.73398668708546,-111.833965,0.0,0,meditationcenters,7877.888139323121,0,0,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,4,15,22,,0.0,0.0,17,105511.11111111111
iZrwxqdtc9B1lVeQLY8MEQ,Luna Physio,84341,Logan,41.7594302,-111.8245414,0.0,0,physicaltherapy,4944.595315297001,0,0,0,0,25560.0,69310.0,25.5,465700.0,9033.0,13.857589984350549,36.82316118935837,4,12,18,,0.0,0.0,8,104577.77777777778
46rj4v5iJz5WhHvbAhzyXQ,Sol Speak Yoga,84321,Logan,41.73317,-111.83641,0.0,0,yoga,8034.737310689441,0,0,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,3,14,22,,0.0,0.0,17,105511.11111111111
rIx3cq0mxIlDDtgBfFFvsg,Forge Training and Performance,84321,Logan,41.715011,-111.838518,5.0,1,gyms,,0,1,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,5,11,16,,0.6931471805599453,0.5640951693284909,17,105511.11111111111
pYCEIE_zHBMgQ6ONKoYUuw,Planet Fitness,84321,Logan,41.71356847667204,-111.83627518532002,1.7,32,gyms,,0,1,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,5,11,16,0.0,3.4965075614664802,0.4933212952399241,17,105511.11111111111
_XcJ6lqQZ0onpW4AaGD8Uw,Academy Fitness,84321,Logan,41.71373,-111.83538,0.0,0,gyms,14890.23694543598,0,0,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,5,10,16,,0.0,0.0,17,105511.11111111111
_qndJozYqYEKYZXTfw17nQ,Smith Adam,84321,Logan,41.7158737182617,-111.83415222168,0.0,0,martialarts,14565.661137006426,0,0,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,5,11,17,,0.0,0.0,17,105511.11111111111
igGAKfmP-K7ZU90FaWvc5Q,Bobby Lawrence Karate,84321,Logan,41.7158737182617,-111.83415222168,0.0,0,karate,14565.661137006426,0,0,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,5,11,17,,0.0,0.0,17,105511.11111111111
E2mVNOV4_FptvkEMwYYFew,Spring Creek Fitness,84321,Logan,41.70872,-111.84115,3.7,3,gyms,,0,1,0,0,51702.0,69148.0,23.9,400500.0,16505.0,12.23163513983985,36.7335886426057,5,10,15,,1.3862943611198906,0.4981903386569819,17,105511.11111111111
-EgXF5e99CAoIjZxCavexQ,Master Evans Martial Arts & Family Fitness,84341,North Logan,41.69996111769597,-111.84862238872718,0.0,0,martialarts,2844.4661949254337,0,0,0,0,25560.0,69310.0,25.5,465700.0,9033.0,13.857589984350549,36.82316118935837,0,7,12,,0.0,0.0,8,104577.77777777778
lyriQq4He_rStf3NHvhdvg,Hit It Hard,84319,Hyrum,41.638698171269155,-111.85422230511904,0.0,0,gyms,7189.624611134361,0,0,0,0,10931.0,89189.0,28.7,425200.0,3368.0,13.877961760131734,22.157167688226146,0,0,0,,0.0,0.0,1,121100.0
thX2tK4IIBUNKcdWbGhWcw,Richmond Kenpo Karate,84333,Richmond,41.92314542745119,-111.80747144687992,0.0,0,karate,12370.370991790574,0,0,0,0,3093.0,108750.0,35.7,398900.0,955.0,12.803103782735208,11.509860976398318,0,0,0,,0.0,0.0,1,17800.0
JjBFlAhgk2z-PH4Ynsb2Hg,Anytime Fitness,84404,Harrisville,41.26718683938158,-111.9708222563525,5.0,1,gyms,,0,1,0,0,66587.0,85057.0,34.3,396800.0,23330.0,10.85647348581555,21.90818027542914,2,5,25,,0.6931471805599453,0.5640951693284909,9,145880.0
eoglXyaN-_8vBOTnVj1zVw,Foleys Mixed Martial Arts,84401,Ogden,41.208015889946374,-111.97165313189416,0.0,0,boxing,1320.8453671104817,0,0,0,0,48303.0,80758.0,31.5,439900.0,17826.0,11.752893195039645,26.675361778771506,1,17,25,,0.0,0.0,19,64425.0
U_QZCKL6bxiZlA97GmtetA,Buddhi Yoga Ogden,84401,Ogden,41.22022410554536,-111.9668478843038,0.0,0,yoga,1487.1765713563414,0,0,0,0,48303.0,80758.0,31.5,439900.0,17826.0,11.752893195039645,26.675361778771506,7,17,24,,0.0,0.0,19,64425.0
d3pyW0PUbaIH3iw-TBKazg,Ogden Ninpo - University Village Community Center,84403,Ogden,41.178308757004565,-111.94596719655632,5.0,1,sports_clubs,,0,0,0,0,37721.0,88236.0,34.8,422900.0,14033.0,14.689430290819438,25.150446700776758,1,13,22,,0.6931471805599453,0.5640951693284909,14,63246.66666666667
6Je0OOZbnnDJGBDCKDmvsA,VASA Fitness - Ogden,84404,Ogden,41.245158,-111.967953,2.1,85,gyms,,0,1,0,0,66587.0,85057.0,34.3,396800.0,23330.0,10.85647348581555,21.90818027542914,0,14,22,0.0,4.454347296253507,0.6218925276023443,9,145880.0
Wl1Nwc6nTzOJvV1HPrkLQA,HEAL Yoga Studio,84401,Ogden,41.2222108168759,-111.978471949697,0.0,0,yoga,835.2850044674491,0,0,0,0,48303.0,80758.0,31.5,439900.0,17826.0,11.752893195039645,26.675361778771506,6,19,26,,0.0,0.0,19,64425.0
8Yuq1_m_H2DsYAg28E6TiQ,Propulsion Pilates,84403,South Ogden,41.16154363349,-111.938096272684,5.0,1,pilates,,0,1,0,0,37721.0,88236.0,34.8,422900.0,14033.0,14.689430290819438,25.150446700776758,6,13,17,,0.6931471805599453,0.5640951693284909,14,63246.66666666667
eMt_v482AYjK8gyqQYDMlg,Grounded Soul Wellness,84401,Ogden,41.199088,-111.976446,0.0,0,massage_therapy,1949.5762665340926,0,0,0,0,48303.0,80758.0,31.5,439900.0,17826.0,11.752893195039645,26.675361778771506,2,16,25,,0.0,0.0,19,64425.0
cVrT-Hyv7IiQ_PjwPD9Q5w,Victory Self Defense and Fitness,84403,Ogden,41.2063526,-111.9497546,0.0,0,selfdefenseclasses,3023.07261198206,0,0,0,0,37721.0,88236.0,34.8,422900.0,14033.0,14.689430290819438,25.150446700776758,1,15,25,,0.0,0.0,14,63246.66666666667
8gIx83N83evT1-rVrvXBdw,Aloha Wellness Studio,84404,Harrisville,41.27258,-111.97986,0.0,0,massage_therapy,6329.6245541195685,0,0,0,0,66587.0,85057.0,34.3,396800.0,23330.0,10.85647348581555,21.90818027542914,1,9,22,,0.0,0.0,9,145880.0
kALHiH6KqypOOF4z1WJo6A,B.MCD.,84404,Ogden,41.2743682861328,-111.962867736816,0.0,0,healthtrainers,1139.137622600365,0,0,0,0,66587.0,85057.0,34.3,396800.0,23330.0,10.85647348581555,21.90818027542914,0,9,21,,0.0,0.0,9,145880.0
v-UWge2j6zhkfBDz7pDW0A,The Iron Circle,84401,Ogden,41.242123,-111.999747,0.0,0,healthtrainers,3225.884297678526,0,0,0,0,48303.0,80758.0,31.5,439900.0,17826.0,11.752893195039645,26.675361778771506,0,10,22,,0.0,0.0,19,64425.0
ny8hylw-vEbZ4ClRUhn3Bg,Salomon Center,84401,Ogden,41.2250287,-111.9738995,0.0,0,gyms,1423.5717660522237,0,0,0,0,48303.0,80758.0,31.5,439900.0,17826.0,11.752893195039645,26.675361778771506,8,18,26,,0.0,0.0,19,64425.0
zW6gNz8SNbcnSEr79MOXdQ,Valley Pilates,84310,Eden,41.30066006523103,-111.8163850738471,5.0,6,physicaltherapy,,0,1,0,0,4577.0,130208.0,47.5,880700.0,1564.0,19.882018789600174,10.377976840725365,0,1,2,,1.9459101490553132,0.6799378890944546,3,11875.0
ce1OSwGY6XZwBHcgY9YV7w,Inner Strength Personal Training,84403,Ogden,41.1780815124512,-111.915390014648,0.0,0,healthtrainers,1316.879967073055,0,0,0,0,37721.0,88236.0,34.8,422900.0,14033.0,14.689430290819438,25.150446700776758,0,4,17,,0.0,0.0,14,63246.66666666667
EpBZRFV6Arqeh-RGdUiOmQ,HEL Fitness,84310,Liberty,41.3049,-111.83344,5.0,3,pilates,,0,1,0,0,4577.0,130208.0,47.5,880700.0,1564.0,19.882018789600174,10.377976840725365,0,2,2,,1.3862943611198906,0.6281903386569818,3,11875.0
UYgEiNPgpZ2QCrYZB7p3GQ,The Club Fitness Center at Wolf Creek Resort,84310,Eden,41.3276857657938,-111.824286634116,5.0,3,gyms,,0,1,0,0,4577.0,130208.0,47.5,880700.0,1564.0,19.882018789600174,10.377976840725365,0,1,2,,1.3862943611198906,0.6281903386569818,3,11875.0
KvlxBYmzoCGNdnDARULM0g,Aspire Fitness & Wellness Studio,84403,South Ogden,41.16529481535921,-111.9506303,0.0,0,dancestudio,5049.922583181862,0,0,0,0,37721.0,88236.0,34.8,422900.0,14033.0,14.689430290819438,25.150446700776758,3,11,21,,0.0,0.0,14,63246.66666666667
wmJWLBjzVu1UVDanFFLUHQ,Ogden Athletic Club,84405,South Ogden,41.1573741,-111.94998640793456,0.0,0,healthtrainers,5612.979191806394,0,0,0,0,34818.0,84106.0,33.0,425100.0,12316.0,12.79797805732667,23.22649204434488,5,13,17,,0.0,0.0,6,115528.57142857143
-wda4O0Pl8D0G2rdTS09gg,Club Pilates,84405,South Ogden,41.15114699999999,-111.9362267,3.0,4,pilates,,0,1,0,0,34818.0,84106.0,33.0,425100.0,12316.0,12.79797805732667,23.22649204434488,4,12,15,,1.6094379124341003,0.4488243744103859,6,115528.57142857143
2xM4gvDJ52OKFarwrZoiUQ,Elevated Fitness,84404,Farr West,41.328857,-112.033741,4.0,1,gyms,,0,1,0,0,66587.0,85057.0,34.3,396800.0,23330.0,10.85647348581555,21.90818027542914,0,1,3,,0.6931471805599453,0.46409516932849093,9,145880.0
MS5WfEB2isD9_Fb6yl89cQ,Studio Reve Pilates,84414,North Ogden,41.30101,-111.97,5.0,1,pilates,,0,1,0,0,34334.0,114833.0,33.3,488600.0,10673.0,15.946292305003787,18.6025514067688,9,12,17,,0.6931471805599453,0.5640951693284909,13,45621.42857142857
vvTG74alOzwjE7hHNTB-Wg,Jazzercise - Pleasant View,84404,Pleasant View,41.307756698921146,-112.01508598226016,0.0,0,dancestudio,9456.038992359378,0,0,0,0,66587.0,85057.0,34.3,396800.0,23330.0,10.85647348581555,21.90818027542914,0,3,15,,0.0,0.0,9,145880.0
nfAmkecC48BZ04Qaoe_glQ,Kuro-obi Dojo,84403,Ogden,41.162549,-111.942172,0.0,0,karate,1433.3593454233658,0,0,0,0,37721.0,88236.0,34.8,422900.0,14033.0,14.689430290819438,25.150446700776758,6,13,20,,0.0,0.0,14,63246.66666666667
pdIuuLZNZjnvC050OH9arQ,Body Smart,84403,Ogden,41.15916,-111.94295,0.0,0,healthtrainers,1252.781118632364,0,0,0,0,37721.0,88236.0,34.8,422900.0,14033.0,14.689430290819438,25.150446700776758,8,13,17,,0.0,0.0,14,63246.66666666667
59E6EMslsDe_rv4ZMeAbxQ,Smart Gym,84405,Ogden,41.154483795166,-111.943923950195,0.0,0,gyms,1192.6968100714118,0,0,0,0,34818.0,84106.0,33.0,425100.0,12316.0,12.79797805732667,23.22649204434488,8,12,17,,0.0,0.0,6,115528.57142857143
Ip08mppZtc8rz8CnimfOkA,Q-Fit Training Zone,84414,North Ogden,41.29411,-111.9677,0.0,0,healthtrainers,3514.2714662618473,0,0,0,0,34334.0,114833.0,33.3,488600.0,10673.0,15.946292305003787,18.6025514067688,7,14,17,,0.0,0.0,13,45621.42857142857
jt7G3boZwaXVRL7eQwEPFg,Orangetheory Fitness,84414,Pleasant View,41.3090417,-111.993455,0.0,0,gyms,2238.391129146845,0,0,0,0,34334.0,114833.0,33.3,488600.0,10673.0,15.946292305003787,18.6025514067688,1,12,16,,0.0,0.0,13,45621.42857142857
gfqPlBnU44To9PC0Ii7Gyg,Snap Fitness,84414,Pleasant View,41.30723426464981,-111.98750239155495,0.0,0,gyms,2053.4907779970677,0,0,0,0,34334.0,114833.0,33.3,488600.0,10673.0,15.946292305003787,18.6025514067688,1,13,17,,0.0,0.0,13,45621.42857142857
KNYlxXymmdMbQHxSFcLlqg,Deborah's Coaching,84414,North Ogden,41.30718167,-111.97091167,0.0,0,lifecoach,2530.1832670924477,0,0,0,0,34334.0,114833.0,33.3,488600.0,10673.0,15.946292305003787,18.6025514067688,4,12,16,,0.0,0.0,13,45621.42857142857
RyjL7bPHehnUiTxk4tHITQ,Yoga Jos Studio,84414,Ogden,41.2967834472656,-111.968307495117,0.0,0,yoga,3256.7760898784836,0,0,0,0,34334.0,114833.0,33.3,488600.0,10673.0,15.946292305003787,18.6025514067688,6,14,17,,0.0,0.0,13,45621.42857142857
4NPitQO50FTpVTM8ZdnohA,Club Pilates,84414,North Ogden,41.30584801,-111.97029061,0.0,0,pilates,2260.9475209667726,0,0,0,0,34334.0,114833.0,33.3,488600.0,10673.0,15.946292305003787,18.6025514067688,4,12,16,,0.0,0.0,13,45621.42857142857
3CEY4o_Fxa_GL3JYUo5ofA,Will Harris Q Fit Training Zone,84414,Ogden,41.29436236576854,-111.96761732709032,0.0,0,healthtrainers,3517.1282113376174,0,0,0,0,34334.0,114833.0,33.3,488600.0,10673.0,15.946292305003787,18.6025514067688,7,14,17,,0.0,0.0,13,45621.42857142857
RWReB37rlVkT2QFYOdMv6w,Altitude Fitness and Health,84414,North Ogden,41.30585,-111.96482,0.0,0,nutritionists,2530.1832670924477,0,0,0,0,34334.0,114833.0,33.3,488600.0,10673.0,15.946292305003787,18.6025514067688,4,12,16,,0.0,0.0,13,45621.42857142857
tbcIG2IQegmn8af1fvrf1Q,The Cannery Center,84414,North Ogden,41.2947700965411,-111.969135019372,0.0,0,massage,3439.5203278757776,0,0,0,0,34334.0,114833.0,33.3,488600.0,10673.0,15.946292305003787,18.6025514067688,7,14,17,,0.0,0.0,13,45621.42857142857
_r9zYH6UHYHOYrpziKowVQ,The Body Shop,84340,Willard,41.4245968,-112.0361817,3.0,2,gyms,,0,0,0,0,3744.0,108304.0,37.9,498000.0,1211.0,14.316239316239315,15.491452991452991,0,0,1,,1.0986122886681098,0.401588439863031,1,29000.0
upp_NpTTcBbeetcDEe3h3Q,Rxfit Gym - Springville,84663,Springville,40.15639309956496,-111.65502200555726,5.0,5,healthtrainers,,0,1,0,0,36207.0,90252.0,28.7,455800.0,11104.0,14.914243102162567,23.669456182506146,1,4,26,,1.791759469228055,0.6656836091915219,17,47611.11111111111
gImsCGfVkdvmq6-ZJYYDKQ,Moab Yoga,84532,Moab,38.573315218091,-109.550013318658,4.7,14,yoga,,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,7,11,11,1.0,2.70805020110221,0.7204128142734169,14,14639.999999999998
bfGw3bIq5UZXQl6Qpk58bg,Desert Power Yoga,84532,Moab,38.5796551,-109.5608767,5.0,6,yoga,,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,1,9,11,,1.9459101490553132,0.6799378890944546,14,14639.999999999998
lh1hLymIe5eJVAdIqX2j6g,South Town Gym,84532,Moab,38.55676659252785,-109.5420996233599,4.1,9,gyms,,0,1,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,1,9,12,,2.302585092994046,0.6229195437388768,14,14639.999999999998
jwtTmM6-WOpLYNlxf4Xm7w,The Gym On 5th,84532,Moab,38.57968631233634,-109.5609095,5.0,3,intervaltraininggyms,,0,1,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,1,9,11,,1.3862943611198906,0.6281903386569818,14,14639.999999999998
2YxszkCcLk-8EO7V2kUZ8A,M C's Healing Arts,84532,Moab,38.572269670654926,-109.55100038969256,5.0,1,massage_therapy,,0,1,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,7,11,11,,0.6931471805599453,0.5640951693284909,14,14639.999999999998
VBiuVdauuM7tQUDKRGHzvA,Climb Moab Gym,84532,Moab,38.49402347517685,-109.4689751,0.0,0,rock_climbing,12123.637202165246,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,0,0,0,,0.0,0.0,14,14639.999999999998
ctRsXzt3liEzeY4UvYyQnQ,Primitive Fitness,84532,Moab,38.568409,-109.5562286,0.0,0,gyms,17775.78677232207,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,5,11,11,,0.0,0.0,14,14639.999999999998
q2ZN-AHEyxdbaQQnyuAuzg,Devapatha Internal Arts,84532,Moab,38.54197,-109.50509,0.0,0,martialarts,15478.53018532277,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,0,0,3,,0.0,0.0,14,14639.999999999998
RJl-jrEM7Qy9WciQECTB0A,Rize Training Studio,84532,Moab,38.568061,-109.543148,0.0,0,circuittraininggyms,17798.84782365136,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,6,11,12,,0.0,0.0,14,14639.999999999998
yC-EdIN3TqT6WIB1ps7hvA,Phoenix Rising Center,84532,Moab,38.5721732676029,-109.550844803452,0.0,0,martialarts,18235.5369396191,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,7,11,11,,0.0,0.0,14,14639.999999999998
uZ8EVMFv49rza1QbUOna4w,Yoga on the Rocks,84532,Moab,38.5700149536133,-109.550941467285,0.0,0,yoga,18352.08780450337,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,7,11,11,,0.0,0.0,14,14639.999999999998
eyWt_ZyCq8Tf5SBuyS2ItA,Red Rock Pilates,84532,Moab,38.5727615,-109.5494537,0.0,0,pilates,18291.238525730827,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,7,11,11,,0.0,0.0,14,14639.999999999998
Xq6zAz3urKdlRfzHZVY9EQ,Breaking Barriers Training Systems,84532,Moab,38.556675,-109.542119,0.0,0,circuittraininggyms,16541.289855778898,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,1,9,12,,0.0,0.0,14,14639.999999999998
SlpIczVdfT618HisXS7UAw,Center Street Gym,84532,Moab,38.573629379578655,-109.5468591,0.0,0,gyms,18399.353910095186,0,0,0,0,10585.0,68444.0,40.6,549400.0,4800.0,18.252243741143126,20.746339159187528,6,11,11,,0.0,0.0,14,14639.999999999998
iAdMpEle7rF9GS0cUUhEtg,Rxfit Gym - Provo,84601,Provo,40.239463,-111.6617671,5.0,3,healthtrainers,,0,1,0,0,32330.0,67207.0,25.9,403500.0,10944.0,12.932261057841016,37.30900092793071,0,9,28,,1.3862943611198906,0.6281903386569818,3,301550.0
8enPIfKhnbQWUlNNtTAwRg,VASA Fitness - Provo,84606,Provo,40.2402918,-111.6421309,1.7,75,gyms,,0,1,0,0,35690.0,52811.0,23.1,443600.0,10783.0,12.022975623423928,62.85514149621743,2,6,21,0.0,4.330733340286331,0.570461971926304,7,280412.5
NuldfVS7yW8B_hN6OMeLvA,Utah Iron Gym,84663,Springville,40.1566804,-111.6572106,5.0,1,gyms,,0,0,0,0,36207.0,90252.0,28.7,455800.0,11104.0,14.914243102162567,23.669456182506146,1,4,23,,0.6931471805599453,0.5640951693284909,17,47611.11111111111
v7rSFPFOoPNgE02d2wkRtQ,Sports Performance Academy,84660,Spanish Fork,40.1221511,-111.6375426,4.8,4,gyms,,0,1,0,0,48583.0,104355.0,28.3,489000.0,13281.0,15.381923718173024,20.340448304962642,6,13,23,,1.6094379124341003,0.6288243744103859,15,61762.5
-kybX0aUIjiXvmGsWMfYgw,Omega Martial Arts,84663,Springville,40.1783416,-111.6107859,5.0,3,martialarts,,0,1,0,0,36207.0,90252.0,28.7,455800.0,11104.0,14.914243102162567,23.669456182506146,2,13,20,,1.3862943611198906,0.6281903386569818,17,47611.11111111111
9ofs8S6-TNqasgC6uduNSw,Rock Canyon Crossfit,84604,Provo,40.2745206,-111.652120575769,4.0,1,gyms,,0,1,0,0,44707.0,75571.0,23.4,582000.0,12439.0,14.243854429955041,44.41138971525712,4,18,37,,0.6931471805599453,0.46409516932849093,15,124093.75000000001
yh1wV4lL3Yvz5xYMvSj9AA,Infinity BJJ Utah,84664,Mapleton,40.137209,-111.597507,5.0,3,brazilianjiujitsu,,0,1,0,0,13032.0,132601.0,30.8,746900.0,3661.0,16.85082872928177,13.083179864947821,0,7,23,,1.3862943611198906,0.6281903386569818,5,28416.666666666668
VZtqakCBNm_bCNcJV7hXLw,Raw Training Facility,84601,Provo,40.2286142,-111.6786023,0.0,0,martialarts,1598.4418035868823,0,0,0,0,32330.0,67207.0,25.9,403500.0,10944.0,12.932261057841016,37.30900092793071,0,2,18,,0.0,0.0,3,301550.0
OKz_MncbVkaMOUJx8z1LIg,Lunar Healing Bodywork & Massage,84604,Provo,40.2631512,-111.6654160842122,0.0,0,massage_therapy,5052.847973029767,0,0,0,0,44707.0,75571.0,23.4,582000.0,12439.0,14.243854429955041,44.41138971525712,2,20,39,,0.0,0.0,15,124093.75000000001
YJIUYGFG87YIQQgeh749ug,Own It Fitness,84606,Provo,40.20263,-111.62494,5.0,1,gyms,,0,1,0,0,35690.0,52811.0,23.1,443600.0,10783.0,12.022975623423928,62.85514149621743,0,9,19,,0.6931471805599453,0.5640951693284909,7,280412.5
B7huHiZ-Cj0-zQ0qUorvLg,Leantrition,84604,Provo,40.27449,-111.65207,0.0,0,healthtrainers,11225.421395750045,0,0,0,0,44707.0,75571.0,23.4,582000.0,12439.0,14.243854429955041,44.41138971525712,4,18,37,,0.0,0.0,15,124093.75000000001
vL1aUFZZb9slWWHBkgxtvg,Studio Physiques the Pilates Method,84604,Provo,40.3015899658203,-111.657707214355,0.0,0,gyms,9279.133714064224,0,0,0,0,44707.0,75571.0,23.4,582000.0,12439.0,14.243854429955041,44.41138971525712,3,7,44,,0.0,0.0,15,124093.75000000001
NLaJGOD8a9tOzfZANDzGsw,Canyon Springs Health & Fitness Center,84604,Provo,40.27472,-111.65208,0.0,0,gyms,11226.521881375242,0,0,0,0,44707.0,75571.0,23.4,582000.0,12439.0,14.243854429955041,44.41138971525712,4,18,37,,0.0,0.0,15,124093.75000000001
yW1RrQ0PdvwidkU9j7QTCQ,Pierce Personal Training,84606,Provo,40.21498,-111.62758,0.0,0,healthtrainers,812.5837194747854,0,0,0,0,35690.0,52811.0,23.1,443600.0,10783.0,12.022975623423928,62.85514149621743,1,4,15,,0.0,0.0,7,280412.5
f1_P_SAmf27SKT_fJZ1b4g,Brand Athletics,84606,Provo,40.20945183336251,-111.6334841910431,0.0,0,healthtrainers,1182.6562506543696,0,0,0,0,35690.0,52811.0,23.1,443600.0,10783.0,12.022975623423928,62.85514149621743,1,6,15,,0.0,0.0,7,280412.5
Qh3qt-6FzIFTCXZZ6Ma2jA,Postura,84663,Springville,40.1836054,-111.6096652,5.0,1,healthtrainers,,0,1,0,0,36207.0,90252.0,28.7,455800.0,11104.0,14.914243102162567,23.669456182506146,3,12,19,,0.6931471805599453,0.5640951693284909,17,47611.11111111111
aldwZMVddSl1JtmI5jEqMw,Anytime Fitness,84663,Springville,40.16147439025037,-111.5984023,3.3,11,gyms,,0,1,0,0,36207.0,90252.0,28.7,455800.0,11104.0,14.914243102162567,23.669456182506146,1,13,19,0.0,2.4849066497880004,0.5597787785200129,17,47611.11111111111
91G9Ok4OJD0RmrqdJ_D4MQ,Provo ATA Martial Arts,84606,Provo,40.2216,-111.63875,0.0,0,martialarts,1658.9339721379888,0,0,0,0,35690.0,52811.0,23.1,443600.0,10783.0,12.022975623423928,62.85514149621743,0,8,14,,0.0,0.0,7,280412.5
cdlVO-M3jFubaCJRE2SYgQ,EōS Fitness,84663,Springville,40.1596186,-111.6281562,4.0,2,gyms,,0,1,0,0,36207.0,90252.0,28.7,455800.0,11104.0,14.914243102162567,23.669456182506146,1,15,28,,1.0986122886681098,0.501588439863031,17,47611.11111111111
bdN8pXg9zFUBYB9vNKaBmw,Elevated CrossFit,84663,Springville,40.1678925,-111.6102129,5.0,1,bootcamps,,0,1,0,0,36207.0,90252.0,28.7,455800.0,11104.0,14.914243102162567,23.669456182506146,4,14,21,,0.6931471805599453,0.5640951693284909,17,47611.11111111111
D5v23htiHxbFGUwJoOb_Vw,Beyond Fitness,84606,Provo,40.24009,-111.64295,0.0,0,gyms,3335.8825085110116,0,0,0,0,35690.0,52811.0,23.1,443600.0,10783.0,12.022975623423928,62.85514149621743,2,6,21,,0.0,0.0,7,280412.5
