category_group,price,median_income,median_home_value,median_age,pct_bachelors,pct_prime_gym_age,total_pop,competition_1km,competition_3km,market_gap,gym_density_per_1k,income_per_competitor,success_score,id,name,zip_code,latitude,longitude
general_gym,0,128295.0,1795000.0,49.4,32.77642417913911,15.697876783849637,8619.0,0,0,5412.0,2.7845457709711106,128295.0,0.601588439863031,dpnDMIycTExS4ZK-JVHe3A,Montage Deer Valley Fitness Center,84060,40.616089547636,-111.511281430721
mind_body,0,151343.0,891500.0,40.0,26.15249524367042,11.503000146348604,6833.0,0,0,26200.0,0.2926972047416947,151343.0,0.6281903386569818,fEgGSn5YVA_LPJtz3udI9A,Utah Yoga and Wellness,84049,40.5121772,-111.4743545
mind_body,0,120769.0,753300.0,39.5,20.062763770154746,17.84438913537496,9241.0,1,1,54966.666666666664,0.21642679363705228,60384.5,0.5640951693284909,suHm8fQrsvmz91MWE9gxmg,Shamanic Twist Institute Wellness Center & Studio,84036,40.640695,-111.285711
personal_training,0,174119.0,1207200.0,42.3,29.405118632411455,14.99238591148008,20357.0,13,19,11303.703703703704,1.277201945276809,8705.95,0.6456836091915219,bqog_ZrqL-3Ecw2h-5g_pA,F45 Training Park City,84098,40.72143,-111.53902
general_gym,0,174119.0,1207200.0,42.3,29.405118632411455,14.99238591148008,20357.0,3,5,11303.703703703704,1.277201945276809,29019.833333333332,0.6522855079854728,r8J9KxQQnJN3BUchPUw4rQ,Crossfit Park City,84098,40.74787,-111.56435
general_gym,0,103440.0,731800.0,33.6,17.80092681245452,17.96943816782199,26111.0,6,18,23460.0,0.7276626709049826,5444.210526315789,0.601588439863031,IZsQ0iu5AiRXAuRFJ65pzg,Heber Fit Body Boot Camp,84032,40.4919,-111.408238
mind_body,0,174119.0,1207200.0,42.3,29.405118632411455,14.99238591148008,20357.0,14,19,11303.703703703704,1.277201945276809,8705.95,0.5640951693284909,5mJZ1m65OhlTEqkjMHYuew,Mtn Pilates,84098,40.7246322631836,-111.544631958008
general_gym,0,128295.0,1795000.0,49.4,32.77642417913911,15.697876783849637,8619.0,5,20,5412.0,2.7845457709711106,6109.285714285715,0.601588439863031,hmQjfDND0lV9OJFJsLPByA,Board30 Park City,84060,40.64595,-111.4964318
general_gym,0,103440.0,731800.0,33.6,17.80092681245452,17.96943816782199,26111.0,1,15,23460.0,0.7276626709049826,6465.0,0.5640951693284909,IbkTiJZYgegfXMNgxmWiEg,Ruthless Performance,84032,40.483089,-111.422482
mind_body,0,128295.0,1795000.0,49.4,32.77642417913911,15.697876783849637,8619.0,13,20,5412.0,2.7845457709711106,6109.285714285715,0.5640951693284909,MzIFid15ZD6GV8Yux4tudA,Summit Yoga,84060,40.6646057837043,-111.49684832097408
general_gym,0,174119.0,1207200.0,42.3,29.405118632411455,14.99238591148008,20357.0,14,19,11303.703703703704,1.277201945276809,8705.95,0.5440330584229456,ykzvwtiVfW_gG02pO5okww,Silver Mountain Sports Club,84098,40.72485146543187,-111.54182727055225
mind_body,0,128295.0,1795000.0,49.4,32.77642417913911,15.697876783849637,8619.0,14,20,5412.0,2.7845457709711106,6109.285714285715,0.601588439863031,mcBYWny1oJTCwMQ2FDnWCA,Studio Rise,84060,40.662591,-111.498224
mind_body,0,174119.0,1207200.0,42.3,29.405118632411455,14.99238591148008,20357.0,13,19,11303.703703703704,1.277201945276809,8705.95,0.5797787785200129,W-jrj1OYr0VTTOAWN59Shw,Club Pilates,84098,40.7200945,-111.5392843
other,0,128295.0,1795000.0,49.4,32.77642417913911,15.697876783849637,8619.0,14,20,5412.0,2.7845457709711106,6109.285714285715,0.4640951693284909,9IGV2IEDGz7CcbWGi4OovQ,Park City Horse Experience,84060,40.6615028381348,-111.501174926758
general_gym,0,103440.0,731800.0,33.6,17.80092681245452,17.96943816782199,26111.0,7,18,23460.0,0.7276626709049826,5444.210526315789,0.5640951693284909,E-sQ24e4N6USMILcHlPOVw,Anytime Fitness,84032,40.49374,-111.41332
mind_body,0,128295.0,1795000.0,49.4,32.77642417913911,15.697876783849637,8619.0,14,20,5412.0,2.7845457709711106,6109.285714285715,0.5640951693284909,gR79HhYfRVGzW1l3Wa7Q2g,Juliy Marie Pilates Studio,84060,40.662554,-111.499513
personal_training,0,103440.0,731800.0,33.6,17.80092681245452,17.96943816782199,26111.0,1,15,23460.0,0.7276626709049826,6465.0,0.5640951693284909,ujLZ2dL-u5CL5efM2XwC0w,Gogan's Garage,84032,40.483089,-111.422482
mind_body,0,174119.0,1207200.0,42.3,29.405118632411455,14.99238591148008,20357.0,1,14,11303.703703703704,1.277201945276809,11607.933333333332,0.5640951693284909,rqIOhxR6OM6vAMVquYpQ4w,Pur Pilates,84098,40.69995,-111.5546
personal_training,0,120769.0,753300.0,39.5,20.062763770154746,17.84438913537496,9241.0,1,1,54966.666666666664,0.21642679363705228,60384.5,0.0,L6jNAjluFImIchLe5P4yPA,High Performance Strength and Conditioning,84036,40.64316,-111.27969
mind_body,0,103440.0,731800.0,33.6,17.80092681245452,17.96943816782199,26111.0,3,18,23460.0,0.7276626709049826,5444.210526315789,0.5640951693284909,29kFUe2bcM2QVJQDvHsMiA,The Pilates Studio Utah,84032,40.49873,-111.419725
personal_training,0,128295.0,1795000.0,49.4,32.77642417913911,15.697876783849637,8619.0,14,20,5412.0,2.7845457709711106,6109.285714285715,0.0,LZfDvCkjKtFrr68y51bUfA,Structural Stretch,84060,40.65890450594288,-111.50386517193108
martial_arts,0,134375.0,636700.0,34.1,18.893822148928074,14.288976278066723,39415.0,4,15,28160.0,0.48204998097171126,8398.4375,0.0,vfCG3y8TfJ1KJb0W-a3H6A,Kona karate,84037,41.029435291803985,-111.94856856339356
martial_arts,0,134375.0,636700.0,34.1,18.893822148928074,14.288976278066723,39415.0,7,21,28160.0,0.48204998097171126,6107.954545454545,0.0,ky1ClVlKS3k-3f99wzjIEw,Renzo Gracie,84037,41.040219,-111.955679
other,0,134375.0,636700.0,34.1,18.893822148928074,14.288976278066723,39415.0,8,21,28160.0,0.48204998097171126,6107.954545454545,0.0,0lR8cFpVlbMcSalzkIdh9g,Great Salt Lake Wellness,84037,41.040861,-111.944784
martial_arts,0,134375.0,636700.0,34.1,18.893822148928074,14.288976278066723,39415.0,0,20,28160.0,0.48204998097171126,6398.809523809524,0.0,BtM1nCbmzs3yGAit2fagQg,Phoenix Talon Internal Arts,84037,41.05397,-111.93421
general_gym,0,134375.0,636700.0,34.1,18.893822148928074,14.288976278066723,39415.0,7,20,28160.0,0.48204998097171126,6398.809523809524,0.0,xb8fxAeR_7pfN8IH1JDQsg,Serenity Toning and Wellness Center,84037,41.0376199,-111.94377
personal_training,0,134375.0,636700.0,34.1,18.893822148928074,14.288976278066723,39415.0,8,21,28160.0,0.48204998097171126,6107.954545454545,0.0,k1moS63_5XatSBHUKAuUCw,ProActive Health Solutions,84037,41.0441131591797,-111.950553894043
other,0,134375.0,636700.0,34.1,18.893822148928074,14.288976278066723,39415.0,6,21,28160.0,0.48204998097171126,6107.954545454545,0.0,EpdN221Vy_VTHMeB1r9yGg,Cold Creek Behavioral Health,84037,41.0424673,-111.9620265
general_gym,0,128365.0,542500.0,36.3,19.16938510645761,20.17959240941457,28509.0,5,6,143825.0,0.10522992739135009,18337.85714285714,0.5519866229338553,5oSyXTidRxtO3dbDoLZaHQ,Anytime Fitness,84040,41.1000011,-111.9424875
mind_body,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,5,6,52860.0,0.43494019572308806,12800.57142857143,0.0,ZbWy7PYW4uaU8G7AqBkc2w,HOTWORX,84041,41.100052857534216,-111.942468
personal_training,0,84106.0,425100.0,33.0,12.79797805732667,23.22649204434488,34818.0,0,9,115528.57142857143,0.17232465965879717,8410.6,0.5640951693284909,lAq1hjzLkf82rTO77htiNw,HD Transformations,84405,41.1330184936523,-111.93879699707
personal_training,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,1,19,52860.0,0.43494019572308806,4480.2,0.6467378532150665,RdHygla3Xu6h9lMvHp0pXA,VASA Fitness - Layton,84041,41.09085,-111.999803
martial_arts,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,4,7,52860.0,0.43494019572308806,11200.5,0.0,D8NRdJROWtZIpUQYf5Huag,Team Link Utah,84041,41.103842592737905,-111.9497547
other,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,2,16,52860.0,0.43494019572308806,5270.823529411765,0.401588439863031,SQL62g589hZnrEUOpI-tPA,Cherish Wellness,84041,41.08816986677148,-111.97895474731922
personal_training,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,2,17,52860.0,0.43494019572308806,4978.0,0.0,GgGnHy52GxtefzyxWdkvwQ,Justin Rogers Fitness,84041,41.0892397785034,-111.990914382041
general_gym,0,88236.0,422900.0,34.8,14.689430290819438,25.15044670077676,37721.0,8,13,63246.66666666667,0.37114604596908884,6302.571428571428,0.5922855079854729,nh3bXJwVbQLNdkPXwu7NDw,Orangetheory Fitness,84403,41.15798,-111.94024
personal_training,0,88236.0,422900.0,34.8,14.689430290819438,25.15044670077676,37721.0,6,13,63246.66666666667,0.37114604596908884,6302.571428571428,0.5640951693284909,RTpqWPs3Dm37yXKThLcVUw,F45 Training South Weber,84403,41.15384,-111.9369
personal_training,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,8,17,52860.0,0.43494019572308806,4978.0,0.0,BYdzaRJJRDIEKv-pcpas_Q,Nick Arciaga,84041,41.0714366858272,-111.9838322324027
martial_arts,0,84106.0,425100.0,33.0,12.79797805732667,23.22649204434488,34818.0,1,5,115528.57142857143,0.17232465965879717,14017.666666666666,0.5640951693284909,_taXinqzmwqDhPeGK-Fmdg,Utah Karate Institute,84405,41.139365,-111.913579
personal_training,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,0,15,52860.0,0.43494019572308806,5600.25,0.0,J0a0_YM2uHbMQYp9J-dxXQ,Utah Speed and Strength,84041,41.09062373581978,-111.95987059306276
martial_arts,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,8,15,52860.0,0.43494019572308806,5600.25,0.0,1Ip2yxPGpEjukBVxObVEAQ,Team Link Muay Thai Utah,84041,41.06904952770837,-111.99139950000004
martial_arts,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,8,17,52860.0,0.43494019572308806,4978.0,0.0,NVboSYL-boJHLDYlgTI73A,Knockout Coaching,84041,41.071437,-111.983832
general_gym,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,8,15,52860.0,0.43494019572308806,5600.25,0.1640951693284909,8j7jnwkor19hxz0iTszVgA,Pink Fitness For Women,84041,41.06959,-111.99429
other,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,8,15,52860.0,0.43494019572308806,5600.25,0.0,g-bK6N7LW3lKBKgEC1yQJw,Musseltraining,84041,41.072336,-111.991814
martial_arts,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,8,15,52860.0,0.43494019572308806,5600.25,0.0,1sMKDil3jmNul26ffqdeZQ,Bobby Lawrence Karate of Layton,84041,41.06995326829295,-111.9936633079664
personal_training,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,8,17,52860.0,0.43494019572308806,4978.0,0.0,7e9BZ4JlqIcf9D4zASu3lA,AlphaSports Coaching,84041,41.0714366858272,-111.9838322324027
personal_training,0,89604.0,443100.0,30.8,11.31569409206234,23.948894527002537,55180.0,8,17,52860.0,0.43494019572308806,4978.0,0.0,s-JKnyltF20mrBzrabgbXQ,Zoltz Personal Training & Fitness,84041,41.0714366858272,-111.9838322324027
general_gym,0,121275.0,676900.0,29.8,18.396588486140725,14.797441364605543,11725.0,1,16,17350.0,0.767590618336887,7133.823529411765,0.6656836091915219,z3rYSk8g10fT0eHxV8l1Tw,The Grid Fitness,84042,40.33733,-111.75253
personal_training,0,121275.0,676900.0,29.8,18.396588486140725,14.797441364605543,11725.0,3,17,17350.0,0.767590618336887,6737.5,0.601588439863031,U2mvkUVpUgVDwvhpG8mu9Q,F45 Training - Lindon,84042,40.3422,-111.72283
mind_body,0,82780.0,440200.0,28.4,17.347685800276565,28.516038068382095,36881.0,6,31,43820.833333333336,0.6236273419918115,2586.875,0.7217328553768931,vDdZjUsBXDpVd7y4yj1lOQ,InBalance Wellness and Yoga,84057,40.313432,-111.707028
martial_arts,0,82780.0,440200.0,28.4,17.347685800276565,28.516038068382095,36881.0,1,28,43820.833333333336,0.6236273419918115,2854.4827586206898,0.6922855079854728,PRU2p-r9JL1fAFDW9r2bwg,Wasatch Combat Sports,84057,40.31515,-111.72959
mind_body,0,82780.0,440200.0,28.4,17.347685800276565,28.516038068382095,36881.0,8,30,43820.833333333336,0.6236273419918115,2670.3225806451615,0.6922855079854728,MdVSV1Txh5WWNRCTSsJmMw,The Yoga Shala,84057,40.312694,-111.702358
martial_arts,0,82780.0,440200.0,28.4,17.347685800276565,28.516038068382095,36881.0,8,30,43820.833333333336,0.6236273419918115,2670.3225806451615,0.6799378890944546,qxIWq5OeP6gGeWsqWSwsXw,The Dojo - Perry's Martial Arts,84057,40.312620008353065,-111.7021928786671
general_gym,0,74553.0,472400.0,25.0,15.011823698680873,39.570927946665144,35099.0,3,31,126263.63636363634,0.2849084019487735,2329.78125,0.6104128142734169,LXl-gKw2OR2vElbH4SZOpQ,Orem Fitness Center,84058,40.2948629864314,-111.709491377236
mind_body,0,121275.0,676900.0,29.8,18.396588486140725,14.797441364605543,11725.0,3,20,17350.0,0.767590618336887,5775.0,0.5456836091915219,DWJt6u9AliWNzhEkw0JkDw,Mindpose Yoga,84042,40.334697,-111.713493
martial_arts,0,121275.0,676900.0,29.8,18.396588486140725,14.797441364605543,11725.0,4,21,17350.0,0.767590618336887,5512.5,0.551588439863031,8Vww4KMUuqrmDI4hQO2FUQ,Royal West Martial Arts,84042,40.333932,-111.712997
martial_arts,0,121275.0,676900.0,29.8,18.396588486140725,14.797441364605543,11725.0,5,17,17350.0,0.767590618336887,6737.5,0.5640951693284909,QvHOPKndqkOO-sqKP01uZA,Utah Valley Self Defense,84042,40.34755,-111.72825
mind_body,0,105649.0,536100.0,27.8,16.987011900529144,23.627465333695856,47813.0,4,21,75313.33333333333,0.2928073954782172,4802.227272727273,0.501588439863031,QTvs7YoZKGg6dNCVXwmMYg,Club Pilates,84062,40.3518222402172,-111.7645772
mind_body,0,121275.0,676900.0,29.8,18.396588486140725,14.797441364605543,11725.0,3,17,17350.0,0.767590618336887,6737.5,0.0,nlfr-ROmM1A2MCEThkotBA,"HOTWORX - Lindon, UT - City Park",84042,40.3426923,-111.7203137
personal_training,0,74553.0,472400.0,25.0,15.011823698680873,39.570927946665144,35099.0,0,14,126263.63636363634,0.2849084019487735,4970.2,0.7031768797260619,IJ8kDCXnFZG8zflbVPfMfA,Put It Up CrossFit,84058,40.264743,-111.709133
personal_training,0,82780.0,440200.0,28.4,17.347685800276565,28.516038068382095,36881.0,4,36,43820.833333333336,0.6236273419918115,2237.2972972972975,0.6799378890944546,9158TBzKoerDWcT5IgXeLg,Passion Fitness,84057,40.2901056,-111.6980166
mind_body,0,75571.0,582000.0,23.4,14.24385442995504,44.41138971525712,44707.0,2,22,124093.75,0.33551792784127765,3285.695652173913,0.6922855079854728,srBKIsTKxK3m5MgYNatTBw,Bodhi Yoga,84604,40.25934374259503,-111.66441493536357
martial_arts,0,74553.0,472400.0,25.0,15.011823698680873,39.570927946665144,35099.0,8,31,126263.63636363634,0.2849084019487735,2329.78125,0.5981903386569819,Lgn-mgvngcNOY-D9tM5suQ,The Little Gym of Orem,84058,40.29809,-111.699473
general_gym,0,82780.0,440200.0,28.4,17.347685800276565,28.516038068382095,36881.0,6,30,43820.833333333336,0.6236273419918115,2670.3225806451615,0.6756214982859765,kKhYtuAyBorRpPKbNlXuJA,Planet Fitness,84057,40.299915100000035,-111.69797347547332
personal_training,0,82780.0,440200.0,28.4,17.347685800276565,28.516038068382095,36881.0,3,32,43820.833333333336,0.6236273419918115,2508.4848484848485,0.601588439863031,o7pbqiQ2bM3m9ORA_KnkLw,Strive Training and Fitness,84057,40.289465,-111.693714
other,0,82780.0,440200.0,28.4,17.347685800276565,28.516038068382095,36881.0,3,28,43820.833333333336,0.6236273419918115,2854.4827586206898,0.5640951693284909,uBtvPuLqJuKnYK10RmkM5g,Center Stage Performing Arts Pre-School/ Kindergarten,84057,40.30778,-111.72502
martial_arts,0,82780.0,440200.0,28.4,17.347685800276565,28.516038068382095,36881.0,2,24,43820.833333333336,0.6236273419918115,3311.2,0.4599378890944546,s9cwE8Vc2QTPf9Gob4fm_A,Team Justus Bobby Lawrence Karate,84057,40.3250503596976,-111.708364977312
other,0,82780.0,440200.0,28.4,17.347685800276565,28.516038068382095,36881.0,4,24,43820.833333333336,0.6236273419918115,3311.2,0.5640951693284909,1276kHfbOr2Cfu7ktJ1f_A,Train Insane,84057,40.29877,-111.72888
mind_body,0,52811.0,443600.0,23.1,12.022975623423928,62.85514149621743,35690.0,2,6,280412.5,0.1961333706920706,7544.428571428572,0.6922716332693222,477TmE-gGd0FvtNTrovbcQ,The Yoga Underground,84606,40.239807,-111.642414
general_gym,0,105271.0,532100.0,25.4,18.48319709355132,39.594686648501366,17616.0,5,15,174375.00000000003,0.17029972752043596,6579.4375,0.5499378890944546,-VxEO4j8tzyf88ZsnCw6qA,Anytime Fitness,84059,40.297926897130615,-111.73510384436491
martial_arts,0,121275.0,676900.0,29.8,18.396588486140725,14.797441364605543,11725.0,3,20,17350.0,0.767590618336887,5775.0,0.0,Al-VYN-SkQsUMeA7xxTrgg,Beyond Sports Taekwondo,84042,40.3349201,-111.7122142
general_gym,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,2,9,93995.65217391304,0.24889693404231247,12985.2,0.0,SmZ5DE-bhsRzXVZhZhiGlw,American Athlete,84043,40.407794,-111.864662
martial_arts,0,90562.0,389700.0,32.2,6.083588080181084,21.424404359088044,42853.0,3,15,114762.5,0.16334912374862903,5660.125,0.6656836091915219,vyY6BsFl3HmEzKbKelp3Gw,WestWind Karate,84118,40.651245,-111.984023
general_gym,0,71378.0,382600.0,30.7,8.106650689035352,25.604154184142203,50070.0,3,4,116545.45454545454,0.19972039145196724,14275.6,0.6404128142734169,_ORNd3U1Ul7ep0k1y6cpBw,Family Fitness Center,84119,40.70314237274775,-112.01964456447494
martial_arts,0,90562.0,389700.0,32.2,6.083588080181084,21.424404359088044,42853.0,3,16,114762.5,0.16334912374862903,5327.176470588235,0.7031768797260619,GyVJK9Sz4mKywUpElOMZbg,West Wind Karate Schools,84118,40.651304,-111.983957
other,0,90562.0,389700.0,32.2,6.083588080181084,21.424404359088044,42853.0,5,19,114762.5,0.16334912374862903,4528.1,0.6281903386569818,6jmqV7vZN-PKV2Dy3MMyGQ,Shaolin Arts of Taylorsville City,84118,40.653302,-111.950443
martial_arts,0,94306.0,413600.0,31.3,6.246185948542294,22.583121714994387,50799.0,2,4,163885.7142857143,0.11811256127089116,18861.2,0.6281903386569818,2xSoW4e85o28Dej_WBTXdQ,Bobby Lawrence Karate,84120,40.714073,-112.024191
personal_training,0,90346.0,376200.0,33.4,5.857280809829843,21.6676101361926,30031.0,0,0,216900.0,0.06659784888948087,90346.0,0.4488243744103859,8WaR-VAmHrqxFsjmxu2bkA,Lion Strong Fitness,84044,40.70681,-112.09864
general_gym,0,95844.0,434000.0,35.6,11.281448640564072,19.41135623097057,37442.0,3,15,66072.72727272728,0.267079750013354,5990.25,0.6277973582738533,lrR7nHfAnmyqKJhRYDe_QQ,VASA Fitness - Taylorsville,84129,40.6540870666504,-111.985427856445
general_gym,0,96056.0,459400.0,34.5,11.448227759812314,23.372011920613787,31542.0,1,14,105314.28571428572,0.19022256039566293,6403.733333333334,0.6374164645684149,WZQSPiUp5ECpBQN3GgJOXA,EōS Fitness,84084,40.62164021253717,-111.97767310318532
personal_training,0,105142.0,482500.0,34.5,12.977974915876414,21.211889466707454,39228.0,5,11,37822.72727272727,0.5353319057815846,8761.833333333334,0.4581903386569819,x-djIHBwEuqDsZneTi1A4g,Thrive Fitness,84088,40.605606,-111.99765
martial_arts,0,105142.0,482500.0,34.5,12.977974915876414,21.211889466707454,39228.0,1,16,37822.72727272727,0.5353319057815846,6184.823529411765,0.6281903386569818,giV4UuZi2WcSdClj03Wv6Q,Family Tae Kwon Do,84088,40.60993,-111.96504
general_gym,0,94306.0,413600.0,31.3,6.246185948542294,22.583121714994387,50799.0,1,4,163885.7142857143,0.11811256127089116,18861.2,0.5575400514008318,685Y5TX2BHZBpzjaqrH_bw,VASA Fitness - West Valley City,84120,40.6979833,-112.0260185
general_gym,0,96056.0,459400.0,34.5,11.448227759812314,23.372011920613787,31542.0,1,16,105314.28571428572,0.19022256039566293,5650.35294117647,0.5497787785200129,LD389V3iSnxUd1c80FBKGA,Planet Fitness,84084,40.6158391,-111.9782139
martial_arts,0,96056.0,459400.0,34.5,11.448227759812314,23.372011920613787,31542.0,0,14,105314.28571428572,0.19022256039566293,6403.733333333334,0.5640951693284909,OfBRQ_YLF5A2UiGqnEQzkA,National Academy Taekwondo,84084,40.62845,-112.00023
general_gym,0,96056.0,459400.0,34.5,11.448227759812314,23.372011920613787,31542.0,6,19,105314.28571428572,0.19022256039566293,4802.8,0.5640951693284909,sKVRv3oZVBmlzLSWfsWIbg,Stella Fitness,84084,40.6525238551758,-111.974470741104
general_gym,0,71378.0,382600.0,30.7,8.106650689035352,25.604154184142203,50070.0,1,5,116545.45454545454,0.19972039145196724,11896.333333333334,0.6367378532150665,69-B0Q_J8TIUCTAv-VnH6A,VASA Fitness - West Valley,84119,40.6949132,-111.9741402
martial_arts,0,71378.0,382600.0,30.7,8.106650689035352,25.604154184142203,50070.0,0,7,116545.45454545454,0.19972039145196724,8922.25,0.5640951693284909,ET4AR4TnWCGERPmKRRH94A,Andersen Tang Soo Do Academy,84119,40.7093252,-111.9786973
general_gym,0,108341.0,422600.0,32.4,9.198405520383211,20.927544970354734,59706.0,0,1,78093.75,0.2512310320570797,54170.5,0.3529195437388768,YGdA6BVAfAoBOSUfzKSfFg,Anytime Fitness,84074,40.63006999243444,-112.29297758847396
other,0,95844.0,434000.0,35.6,11.281448640564072,19.41135623097057,37442.0,2,15,66072.72727272728,0.267079750013354,5990.25,0.5640951693284909,Klj8V7U4myYkiXLfeeAapg,Jin’s Martial Arts,84129,40.668740678658075,-111.95544426975864
